x,y,state,wkt
156.698538,-73.209808,Hxnqu,POINT(-39.478 -15.798)
96.55507,-21.308236,Tta,"POLYGON((-31.038 -3.836, -31.038 84.250, -80.292 84.250, -80.292 -3.836, -31.038 -3.836))"
-129.17082,78.225708,iPCKCd,POINT(6.325 -32.204)
57.034007,-27.539344,DrsBrTn,"LINESTRING(-134.471 11.010, 163.721 -81.987)"
-156.400192,25.766317,MfFp,"LINESTRING(-129.946 56.656, 109.912 57.908)"
-13.656015,43.793664,RDv,"POLYGON((172.725 -27.461, 172.725 56.967, 11.531 56.967, 11.531 -27.461, 172.725 -27.461))"
128.006561,-40.860794,GAe,"LINESTRING(-84.222 0.190, -69.259 -71.951)"
46.277644,52.640826,MrHG,POINT(-51.773 -17.523)
100.142761,41.092824,sxd,POINT(64.096 -16.443)
123.346486,-61.875433,TSPPLz,"LINESTRING(23.473 -21.107, 81.681 62.412)"
-1.66827,44.406995,txNM,POINT(-130.160 56.295)
115.44943,41.316433,oUveKv,"LINESTRING(-0.563 -48.073, 94.249 23.566)"
139.956941,-60.82015,bZkWFEH,"POLYGON((-146.913 33.543, -146.913 54.105, 66.129 54.105, 66.129 33.543, -146.913 33.543))"
73.314236,-31.741561,NYHIpr,POINT(-125.648 -1.442)
18.910401,-69.644164,WiR,"POLYGON((162.667 46.761, 162.667 32.190, 14.227 32.190, 14.227 46.761, 162.667 46.761))"
177.043174,-41.200075,yTLIqa,"LINESTRING(-130.908 70.384, 165.134 82.285)"
-108.579989,-81.356516,AHoLP,"LINESTRING(133.336 -7.030, -11.783 -20.534)"
-18.138544,-70.943831,WcAh,"POLYGON((102.022 4.718, 102.022 72.437, 146.177 72.437, 146.177 4.718, 102.022 4.718))"
16.910859,55.560746,MtxLDqG,"POLYGON((83.081 -45.217, 83.081 -66.412, -114.089 -66.412, -114.089 -45.217, 83.081 -45.217))"
121.953023,-60.986973,ifo,"POLYGON((-172.948 -41.953, -172.948 21.164, 121.452 21.164, 121.452 -41.953, -172.948 -41.953))"
13.169573,71.41326,qnaH,"LINESTRING(-151.152 54.654, 125.192 -46.914)"
39.212743,-1.875128,liq,POINT(31.140 49.897)
175.76493,55.121293,iiJmnh,"LINESTRING(-14.152 48.418, -73.272 33.114)"
27.342248,32.204992,EWd,POINT(-154.289 58.503)
-86.817756,50.531994,BqRMyT,"POLYGON((81.248 27.246, 81.248 17.664, -110.545 17.664, -110.545 27.246, 81.248 27.246))"
144.651855,-51.804888,amvXmB,POINT(7.349 13.328)
130.379159,-30.514547,TcZ,"LINESTRING(178.033 -60.114, -53.382 -34.808)"
-37.477208,32.012195,eNirP,"POLYGON((-104.357 -1.074, -104.357 52.292, -73.420 52.292, -73.420 -1.074, -104.357 -1.074))"
111.430117,81.415523,texLdo,"LINESTRING(-37.581 83.908, -174.801 36.833)"
85.975004,20.696083,BtJLj,POINT(8.417 -6.874)
-33.699334,40.978975,ITvG,"LINESTRING(141.956 65.416, 127.194 30.016)"
101.974339,-38.375047,DXHvndZ,"POLYGON((56.005 -58.138, 56.005 44.510, 81.272 44.510, 81.272 -58.138, 56.005 -58.138))"
7.786519,-81.128998,vjASUs,POINT(-1.726 -13.244)
43.607082,-41.285281,JnGHcKe,POINT(-6.107 -16.406)
173.229687,82.54032,CQjIjzH,POINT(33.776 -25.837)
-70.9214,-4.020233,wfZiH,POINT(36.648 -8.788)
107.630816,30.798301,NMlhS,"POLYGON((134.959 -49.701, 134.959 -34.088, 111.763 -34.088, 111.763 -49.701, 134.959 -49.701))"
170.711761,20.963689,Eee,POINT(6.638 -17.644)
177.498673,-39.795882,MyHvG,POINT(-46.380 -49.779)
22.879236,-49.325328,XsUWbvc,POINT(-82.408 -54.894)
-178.435217,84.010897,zsrPGp,POINT(-22.937 30.788)
-117.175586,-46.398314,TlrbSzP,"LINESTRING(-111.837 -42.307, 105.837 22.047)"
-75.447687,-16.386954,dHssk,POINT(14.932 23.507)
60.802523,-47.411138,KbWSH,"POLYGON((-19.854 17.152, -19.854 29.504, -81.070 29.504, -81.070 17.152, -19.854 17.152))"
22.363988,82.177474,aApSA,"LINESTRING(-120.237 -70.270, -77.950 -27.164)"
152.355828,-15.332305,bQOK,"LINESTRING(7.166 -74.661, -136.136 59.914)"
-82.798913,66.898014,sDOnkxo,"POLYGON((-18.045 -80.136, -18.045 -20.324, 152.484 -20.324, 152.484 -80.136, -18.045 -80.136))"
-121.753788,-5.497815,lXjxgEY,POINT(7.224 -39.452)
-152.314758,46.830754,nWXds,"POLYGON((-166.432 -11.632, -166.432 66.442, 16.030 66.442, 16.030 -11.632, -166.432 -11.632))"
-96.96144,-62.798136,ffamAl,"LINESTRING(153.078 -62.069, -155.658 -14.189)"
174.937805,22.064842,OpNGm,"LINESTRING(-25.881 -51.791, -117.776 -82.299)"
-176.965274,60.119425,LNTSv,"LINESTRING(95.792 22.774, -173.184 -50.845)"
-77.298879,46.898984,oyJ,"LINESTRING(-22.011 65.847, -24.507 -19.494)"
-154.48999,2.363773,vZlzZKP,"LINESTRING(17.131 -41.047, -49.297 -82.385)"
36.588766,25.630293,koMv,"POLYGON((-166.218 -15.379, -166.218 -8.469, -164.268 -8.469, -164.268 -15.379, -166.218 -15.379))"
132.437583,-50.872202,VYz,POINT(9.416 13.312)
92.874452,-82.674262,WOs,"POLYGON((56.238 -77.316, 56.238 45.811, 45.887 45.811, 45.887 -77.316, 56.238 -77.316))"
145.682092,1.557209,owwWs,"POLYGON((-165.123 9.211, -165.123 -42.726, -116.293 -42.726, -116.293 9.211, -165.123 9.211))"
72.236883,30.33424,tQWN,"LINESTRING(165.075 -46.055, -63.721 18.884)"
-51.19298,16.4175,CsfPDw,POINT(23.619 -51.020)
134.213741,-53.962001,xUeO,"LINESTRING(-0.737 -72.540, 118.046 22.181)"
61.530744,79.057147,yyOmZub,POINT(-18.157 -27.407)
-88.749939,13.245119,sMsoR,POINT(82.486 -9.453)
67.358332,20.182587,gmPwqVi,POINT(-139.598 -47.115)
67.409932,64.983864,fCaqDVV,"LINESTRING(173.725 -77.048, -134.001 5.904)"
38.730604,-66.204356,HyM,"POLYGON((-136.354 24.053, -136.354 -40.642, 11.304 -40.642, 11.304 24.053, -136.354 24.053))"
68.770661,23.718162,uQoC,"POLYGON((27.209 49.674, 27.209 54.355, -3.677 54.355, -3.677 49.674, 27.209 49.674))"
114.276858,57.00735,ZfcKwaI,POINT(18.553 27.719)
51.15518,2.524572,AEpLfMd,"LINESTRING(-146.469 -8.528, -40.559 81.648)"
-156.258354,55.006475,TMT,POINT(-53.504 19.969)
-66.402688,-10.953189,PqjSrjF,"POLYGON((-74.312 -57.119, -74.312 -83.313, -24.365 -83.313, -24.365 -57.119, -74.312 -57.119))"
-113.385203,30.722074,TXmde,"POLYGON((-48.893 60.840, -48.893 3.227, -27.117 3.227, -27.117 60.840, -48.893 60.840))"
-176.999286,-73.541597,LgVFT,"POLYGON((0.874 -33.795, 0.874 -25.773, -41.343 -25.773, -41.343 -33.795, 0.874 -33.795))"
-147.006097,56.375752,epbVX,"LINESTRING(-117.930 53.823, 62.708 -69.867)"
-112.275189,74.858331,NGZOR,"LINESTRING(6.095 -77.024, 24.556 69.853)"
-115.53733,34.756676,bGHEQ,"LINESTRING(-152.224 41.334, 161.603 -65.099)"
171.662155,-58.658233,VOoWb,POINT(76.486 -28.910)
113.116201,-14.796772,YVhNtXi,"POLYGON((179.329 32.453, 179.329 62.212, 160.355 62.212, 160.355 32.453, 179.329 32.453))"
136.824722,84.846332,diTwtB,"LINESTRING(74.551 80.830, 79.749 32.452)"
-53.401625,-70.875935,lPrIP,"POLYGON((169.551 -51.086, 169.551 1.633, 159.684 1.633, 159.684 -51.086, 169.551 -51.086))"
105.063757,-5.833824,Sxd,POINT(89.542 -20.479)
99.402949,-76.235921,CJPuk,"LINESTRING(137.828 -62.247, -14.302 51.648)"
78.861168,-75.80581,MUmpo,"POLYGON((138.854 -77.846, 138.854 -58.508, -72.663 -58.508, -72.663 -77.846, 138.854 -77.846))"
34.918004,-83.034541,Fvf,"POLYGON((-69.039 -24.258, -69.039 9.940, -101.849 9.940, -101.849 -24.258, -69.039 -24.258))"
66.899834,-31.526215,TDClx,"LINESTRING(-178.559 -36.182, -56.040 -46.930)"
-45.807146,24.175852,UmYoj,POINT(0.742 22.201)
-70.431458,33.77255,XZK,"POLYGON((89.624 32.427, 89.624 34.785, -34.524 34.785, -34.524 32.427, 89.624 32.427))"
-51.988285,41.301642,zkNnpz,"LINESTRING(-85.089 -79.906, 24.584 -44.505)"
5.673414,-13.953065,kPtkEjU,"LINESTRING(26.916 -66.599, -120.647 82.175)"
-5.715813,-16.84362,NF,POINT(51.244 -18.860)
15.912825,-60.554685,WMRL,"POLYGON((-42.547 -58.692, -42.547 39.923, 152.299 39.923, 152.299 -58.692, -42.547 -58.692))"
-163.928875,70.233554,lHSN,"POLYGON((25.326 63.609, 25.326 -30.853, -109.180 -30.853, -109.180 63.609, 25.326 63.609))"
44.424958,23.378026,IoyEuHU,POINT(32.591 11.386)
-63.326168,-31.057568,kTvokDo,POINT(-32.170 16.461)
93.805414,18.066614,EJUUg,POINT(-16.019 21.652)
160.324432,42.54127,idyw,"LINESTRING(104.303 82.599, 42.106 -38.010)"
-151.803296,46.326353,MyeIdw,"LINESTRING(176.002 -23.123, 0.294 -49.093)"
-110.681032,-47.851118,xDX,"POLYGON((-33.045 43.271, -33.045 40.402, -5.157 40.402, -5.157 43.271, -33.045 43.271))"
-85.260495,74.323555,Fh,"LINESTRING(54.045 23.733, 122.737 22.614)"
131.465443,-36.45813,Sum,"LINESTRING(8.532 55.423, 137.902 19.401)"
-69.586932,-52.79434,LyFMn,POINT(-37.525 20.535)
69.714327,35.990412,NjdM,"LINESTRING(84.930 12.204, -171.484 10.529)"
123.868769,43.077866,XgRGUA,"POLYGON((-90.030 -22.281, -90.030 -75.322, 82.863 -75.322, 82.863 -22.281, -90.030 -22.281))"
78.317266,-82.227299,tsxAK,"LINESTRING(36.053 32.051, -114.799 78.534)"
-110.411319,33.96477,jMPz,POINT(-102.404 24.895)
72.485044,18.056507,uzA,"POLYGON((-77.261 -0.764, -77.261 -2.260, -174.228 -2.260, -174.228 -0.764, -77.261 -0.764))"
16.1287,25.71331,BPTsTsU,"POLYGON((4.337 78.717, 4.337 65.602, 128.248 65.602, 128.248 78.717, 4.337 78.717))"
10.912515,20.386751,imwmtZ,"LINESTRING(-4.980 -83.196, -37.534 -50.392)"
70.423369,37.729062,fiLO,"POLYGON((-76.725 5.090, -76.725 -60.628, 91.283 -60.628, 91.283 5.090, -76.725 5.090))"
-29.041352,80.544425,inAxf,"POLYGON((1.671 -0.550, 1.671 28.735, -148.370 28.735, -148.370 -0.550, 1.671 -0.550))"
61.988537,0.144796,PFm,POINT(32.991 34.086)
135.617644,53.894127,XAiwE,"POLYGON((43.348 -40.938, 43.348 84.439, -104.367 84.439, -104.367 -40.938, 43.348 -40.938))"
-95.620455,-75.940756,BLqGrI,POINT(-30.217 -38.805)
-16.648337,-44.705519,SgPFd,"LINESTRING(47.486 -8.862, -43.169 -64.682)"
-88.599981,34.341526,bur,"POLYGON((-30.418 -18.468, -30.418 -11.486, 49.821 -11.486, 49.821 -18.468, -30.418 -18.468))"
-155.012577,-1.248011,ZIb,"POLYGON((120.090 -81.848, 120.090 4.740, 38.963 4.740, 38.963 -81.848, 120.090 -81.848))"
-108.045375,-52.201377,lJmkBha,"POLYGON((82.693 -67.189, 82.693 44.478, 122.912 44.478, 122.912 -67.189, 82.693 -67.189))"
170.127123,35.697733,vOlP,"POLYGON((-141.479 -16.015, -141.479 -73.816, -114.262 -73.816, -114.262 -16.015, -141.479 -16.015))"
-132.785965,0.865972,NIw,"POLYGON((-149.734 84.534, -149.734 -50.492, 145.947 -50.492, 145.947 84.534, -149.734 84.534))"
-51.208683,22.647401,Ecy,"LINESTRING(23.318 -65.274, -99.969 -29.679)"
95.659395,4.87448,AtbRTka,POINT(-90.538 22.271)
36.709876,6.721122,YOxF,"LINESTRING(-108.422 32.620, -0.543 -58.688)"
-12.210462,17.12856,XDmz,POINT(-3.252 28.448)
-81.827359,12.350642,iFy,POINT(-37.096 -58.719)
2.969592,77.337741,WPrFdCr,"POLYGON((-138.637 -70.084, -138.637 72.214, 69.045 72.214, 69.045 -70.084, -138.637 -70.084))"
-69.804166,-11.059587,bIun,"POLYGON((-137.429 -3.825, -137.429 -30.511, -55.416 -30.511, -55.416 -3.825, -137.429 -3.825))"
29.326155,23.505726,HsVr,POINT(-111.256 69.368)
69.279444,38.730098,jnzTLDi,"POLYGON((-140.932 75.784, -140.932 10.106, 131.989 10.106, 131.989 75.784, -140.932 75.784))"
-70.924361,13.251885,gggU,"LINESTRING(-67.865 -59.990, 36.479 9.892)"
82.522621,12.498907,PNM,"LINESTRING(-93.759 -42.944, 131.120 -84.795)"
-106.322804,0.508479,OFaFqgf,"LINESTRING(104.278 59.785, -122.147 77.031)"
102.23833,74.922862,ydlOe,"LINESTRING(-61.652 -48.966, 11.547 15.312)"
95.923244,-37.565018,BVBuR,"POLYGON((160.687 -22.249, 160.687 25.534, 134.968 25.534, 134.968 -22.249, 160.687 -22.249))"
-20.549944,-18.375836,iMC,"LINESTRING(143.242 72.313, 82.387 54.499)"
-142.916425,47.320082,QABg,"LINESTRING(-76.929 81.119, -69.189 -24.760)"
132.873123,11.324232,EcvnWk,"POLYGON((15.407 51.957, 15.407 59.549, -106.063 59.549, -106.063 51.957, 15.407 51.957))"
-63.945213,68.40342,dsE,POINT(46.489 -20.993)
-171.726554,28.713188,LhRI,"POLYGON((-78.499 31.665, -78.499 -9.780, -147.583 -9.780, -147.583 31.665, -78.499 31.665))"
-129.136409,-17.776506,pgYI,"POLYGON((-119.574 -79.518, -119.574 22.009, 156.216 22.009, 156.216 -79.518, -119.574 -79.518))"
127.334686,44.90369,Atz,"POLYGON((1.769 -73.176, 1.769 41.936, 175.218 41.936, 175.218 -73.176, 1.769 -73.176))"
163.740189,-73.59169,dewnru,POINT(37.765 20.766)
29.923767,-15.6928,ibNhFe,POINT(-101.223 51.748)
-170.535844,-18.753824,OhTnxbO,"POLYGON((-24.447 -54.655, -24.447 1.137, -157.199 1.137, -157.199 -54.655, -24.447 -54.655))"
64.115008,51.721107,XIzYSUV,"LINESTRING(-152.187 -2.465, 112.341 -40.268)"
-112.57421,7.610282,DOFSzty,"LINESTRING(165.360 0.247, 159.874 -15.650)"
-36.597775,-52.080675,kXFISmf,"LINESTRING(144.982 -61.409, -78.527 -17.131)"
-178.395016,66.802404,DWXG,"LINESTRING(-26.779 -31.425, 47.959 1.077)"
61.499804,41.162397,vCfpjpK,POINT(85.374 50.210)
-103.57116,-33.335534,hopdYo,"POLYGON((-158.080 -26.035, -158.080 3.803, 14.994 3.803, 14.994 -26.035, -158.080 -26.035))"
-111.288806,-33.680038,wVNkb,POINT(43.366 -69.804)
-171.403595,-34.077542,QgAkeT,"LINESTRING(117.964 49.728, 140.280 22.447)"
-108.849203,19.830906,eCKLxt,"POLYGON((9.924 56.892, 9.924 -10.507, -142.206 -10.507, -142.206 56.892, 9.924 56.892))"
36.364805,-74.609014,qO,"POLYGON((-129.984 -74.412, -129.984 32.351, 99.691 32.351, 99.691 -74.412, -129.984 -74.412))"
-161.381248,16.261418,Yk,POINT(128.125 29.174)
96.441415,-36.488415,mmVbIAe,POINT(42.521 -62.476)
64.336464,83.670846,RmzHj,"POLYGON((44.499 -84.500, 44.499 7.592, -41.360 7.592, -41.360 -84.500, 44.499 -84.500))"
10.723653,-10.461962,iiqW,"LINESTRING(96.666 -3.614, -93.339 64.930)"
-127.559283,-54.191925,JSacmL,"LINESTRING(-104.485 -0.356, -61.885 -29.602)"
-9.607079,50.728816,DAF,POINT(-125.387 29.974)
173.82597,49.208268,JWweuH,"LINESTRING(-78.362 -70.005, -9.145 12.513)"
-29.745976,6.197456,TGlvlL,"LINESTRING(-16.107 2.467, -27.861 45.205)"
39.984592,82.021532,iEUL,"POLYGON((38.306 62.494, 38.306 -43.233, 156.379 -43.233, 156.379 62.494, 38.306 62.494))"
-98.963132,5.888974,cEaihYf,"LINESTRING(117.748 32.167, 65.261 -34.365)"
-23.966427,77.051127,GuUGc,POINT(-67.752 -16.103)
-14.447407,0.452005,TUNzgf,"POLYGON((-104.732 77.148, -104.732 56.082, 61.417 56.082, 61.417 77.148, -104.732 77.148))"
170.254618,-46.505533,FpAcJjs,"LINESTRING(-89.939 19.236, -79.894 9.578)"
-170.635284,41.506223,QWxXBk,POINT(-83.770 19.912)
74.018347,53.098484,jdcmaq,"POLYGON((53.496 -78.976, 53.496 -55.127, 16.936 -55.127, 16.936 -78.976, 53.496 -78.976))"
-65.174632,82.397067,BwzqVWO,"LINESTRING(-112.457 -33.236, 37.661 44.641)"
13.010811,-1.746283,euuNX,POINT(-26.323 16.423)
155.018277,-68.714161,rmtqr,POINT(-34.440 20.934)
-103.953463,5.950761,VVh,POINT(-167.536 -18.802)
17.838872,75.8797,iJgtwQz,POINT(-64.827 -3.593)
134.579955,-45.686833,ith,"POLYGON((-152.960 -20.547, -152.960 47.529, -146.954 47.529, -146.954 -20.547, -152.960 -20.547))"
81.546062,-75.643414,OkiCsX,"LINESTRING(14.195 -52.698, 0.748 -10.106)"
178.646749,-34.178784,jvrrXa,"LINESTRING(-141.255 62.582, 67.328 50.002)"
-45.25646,40.541183,EuF,"LINESTRING(-107.908 36.963, 119.264 -2.557)"
76.246868,-27.838523,dxZMkDv,POINT(125.949 13.842)
162.346621,-6.358045,UhYpHCx,POINT(13.403 38.040)
105.777397,72.412987,XOQiD,"POLYGON((51.323 10.759, 51.323 -28.825, -129.250 -28.825, -129.250 10.759, 51.323 10.759))"
81.30352,-18.173095,ULWpE,"POLYGON((135.067 -41.291, 135.067 -79.816, -78.706 -79.816, -78.706 -41.291, 135.067 -41.291))"
7.75776,-41.411624,OtAIE,POINT(152.387 -21.854)
-96.560645,42.74653,HGO,"POLYGON((131.529 -75.457, 131.529 -3.900, 0.621 -3.900, 0.621 -75.457, 131.529 -75.457))"
-1.213318,9.386383,SiKPE,"POLYGON((77.666 -15.115, 77.666 17.684, -113.436 17.684, -113.436 -15.115, 77.666 -15.115))"
-80.01943,-30.417713,VMUz,POINT(44.427 17.559)
-65.45663,-16.660358,mjUHmO,"LINESTRING(167.140 23.108, -170.760 -20.369)"
-80.644887,4.165432,fdAeGrR,"LINESTRING(-2.573 -18.541, -4.368 15.298)"
1.388469,-31.59101,OOuGvLO,"LINESTRING(100.697 27.423, 57.294 -29.370)"
63.665513,17.079111,VhbxRmN,"LINESTRING(74.355 59.829, -12.325 -72.117)"
24.889714,-4.408243,XtN,POINT(-8.303 -26.325)
-56.242782,20.839886,nGotzT,"POLYGON((-128.366 13.081, -128.366 -79.625, 88.989 -79.625, 88.989 13.081, -128.366 13.081))"
-40.543274,-0.701107,LLoUhW,POINT(-163.074 36.743)
64.898312,-8.600335,rbCufUv,"POLYGON((-93.327 -10.835, -93.327 -47.001, -54.755 -47.001, -54.755 -10.835, -93.327 -10.835))"
-119.868908,42.265709,BlNzy,"POLYGON((-12.548 31.297, -12.548 -33.858, 76.871 -33.858, 76.871 31.297, -12.548 31.297))"
-3.093324,-63.645971,fiqLDJ,"LINESTRING(-161.001 83.879, -123.541 59.539)"
-1.614282,50.570006,cWVM,"LINESTRING(-42.919 45.771, 42.262 10.355)"
-79.552136,26.871822,FiE,"LINESTRING(122.797 -14.880, -37.113 58.959)"
75.579849,-38.702985,WmRIlx,"POLYGON((-47.603 -71.257, -47.603 -35.798, 56.458 -35.798, 56.458 -71.257, -47.603 -71.257))"
-116.115547,-67.852553,LBlB,POINT(28.362 21.471)
-57.269868,-25.141292,suGUYR,POINT(-40.657 -16.284)
-37.288236,-4.430123,Llabpa,POINT(-124.605 28.624)
2.675323,-15.029356,XRluBOE,"LINESTRING(-22.895 22.481, -151.735 14.293)"
179.400959,57.398455,jAnAXfV,"POLYGON((-58.094 -32.297, -58.094 -61.753, -23.012 -61.753, -23.012 -32.297, -58.094 -32.297))"
-65.969374,71.835531,Bdqmh,POINT(-107.013 -4.738)
67.190025,-80.64501,aCwWWac,"POLYGON((-49.093 9.207, -49.093 17.431, 98.790 17.431, 98.790 9.207, -49.093 9.207))"
-123.737132,68.722831,WhlR,POINT(-88.535 -59.279)
-100.197821,83.209996,nZGSvas,POINT(3.566 -4.334)
174.560583,-11.135139,DiEIkJD,"LINESTRING(-146.776 -71.949, -74.983 59.655)"
127.680254,-35.927576,VNQYTmd,POINT(9.565 6.583)
-37.963898,5.233935,KMJFt,POINT(126.966 5.305)
115.885521,-73.271714,giK,POINT(9.577 22.791)
90.641096,54.009476,qjfo,"LINESTRING(157.455 -6.277, 150.339 -40.359)"
-115.099107,-62.73967,zKAgHy,"POLYGON((-169.104 31.379, -169.104 20.786, 100.354 20.786, 100.354 31.379, -169.104 31.379))"
-118.116019,3.555595,Mnil,"POLYGON((81.201 -8.070, 81.201 67.757, 71.379 67.757, 71.379 -8.070, 81.201 -8.070))"
-135.935784,-81.111414,sEqLeC,"LINESTRING(-66.381 -12.961, -138.785 -56.739)"
-126.158713,-54.4591,YYreigQ,"LINESTRING(-156.020 5.387, -164.368 49.453)"
-48.94376,47.062573,iOQ,POINT(-43.612 -9.989)
18.678847,-5.070337,wwjyvK,"LINESTRING(37.828 10.852, -40.021 -74.126)"
31.268402,-45.550018,ksj,"POLYGON((28.666 50.485, 28.666 -42.284, 59.563 -42.284, 59.563 50.485, 28.666 50.485))"
-71.964008,-49.160896,kcUS,"LINESTRING(136.096 -38.915, -109.880 18.771)"
58.520781,25.007946,CmXOo,"POLYGON((155.973 -42.272, 155.973 66.212, -90.961 66.212, -90.961 -42.272, 155.973 -42.272))"
-49.982569,-83.539935,syDTYJL,POINT(29.430 -7.716)
105.459261,-29.9478,GOVaY,"POLYGON((113.739 2.205, 113.739 -27.116, 8.350 -27.116, 8.350 2.205, 113.739 2.205))"
-91.517154,-49.6895,udetGJ,"POLYGON((27.972 -13.659, 27.972 -33.591, -126.102 -33.591, -126.102 -13.659, 27.972 -13.659))"
107.175678,82.483568,EBYPeY,"LINESTRING(77.407 -27.635, -29.670 -27.075)"
-128.531237,-19.343682,GuSc,POINT(0.238 18.641)
160.966077,-35.969734,WPHkE,POINT(7.148 32.849)
-70.046651,25.676995,OQg,"LINESTRING(108.674 -74.822, -89.592 53.926)"
-8.463465,-1.544878,zOiawda,"LINESTRING(-41.224 72.486, 126.980 31.695)"
-92.370846,-4.406975,ZFlt,"LINESTRING(-94.255 -71.539, 121.834 -7.472)"
-5.107355,-71.774872,HHk,"LINESTRING(172.899 -1.850, 31.833 27.849)"
60.634907,32.648208,gIH,"LINESTRING(-101.760 40.845, 36.805 50.212)"
78.878074,19.325213,TuuEvgM,"LINESTRING(-5.905 56.938, 60.882 60.564)"
64.102386,-1.734431,VfX,"LINESTRING(-95.752 -45.158, 160.174 -14.822)"
-111.20514,-80.578887,qEepJ,"POLYGON((-34.309 42.304, -34.309 -36.482, 126.671 -36.482, 126.671 42.304, -34.309 42.304))"
-106.531672,-19.738892,iitpSC,POINT(73.610 14.413)
131.917821,42.527699,qLy,"POLYGON((-39.991 -3.806, -39.991 73.850, -93.273 73.850, -93.273 -3.806, -39.991 -3.806))"
130.739994,-56.456261,zj,"POLYGON((-176.967 17.993, -176.967 40.451, -47.696 40.451, -47.696 17.993, -176.967 17.993))"
-154.697841,63.043155,IIm,"POLYGON((52.150 -56.269, 52.150 -21.483, -16.603 -21.483, -16.603 -56.269, 52.150 -56.269))"
-24.823646,48.260833,sSA,POINT(12.131 -24.755)
113.102263,84.117779,KLs,"POLYGON((164.131 -65.052, 164.131 58.617, -125.726 58.617, -125.726 -65.052, 164.131 -65.052))"
-114.746293,24.063028,wBtSQA,POINT(18.863 27.061)
58.30804,-29.436897,oiLK,"LINESTRING(-62.568 -12.807, -47.452 -58.333)"
-109.175926,45.001363,zDGijIQ,POINT(-66.018 -21.956)
0.207265,7.901443,iTjnMg,"LINESTRING(157.450 -44.666, 56.811 47.980)"
-82.784338,78.966508,Tnd,"POLYGON((-117.201 55.654, -117.201 74.101, 73.714 74.101, 73.714 55.654, -117.201 55.654))"
-64.73816,38.719685,cnmslKE,"LINESTRING(-77.691 -12.727, -80.085 23.829)"
53.786384,66.128289,CEh,"LINESTRING(-60.311 51.413, -10.335 83.792)"
-149.436617,-63.289029,BnJ,POINT(93.896 24.046)
-157.102739,-42.689228,rBv,POINT(-45.898 -53.761)
37.754266,-81.829913,VrziDoq,"LINESTRING(-101.822 55.747, 141.138 33.741)"
-138.839524,-79.345051,Qzk,"POLYGON((-139.212 -48.586, -139.212 -29.058, -172.453 -29.058, -172.453 -48.586, -139.212 -48.586))"
149.006232,6.002099,RqVJX,"POLYGON((-6.692 -73.469, -6.692 -59.672, -179.054 -59.672, -179.054 -73.469, -6.692 -73.469))"
-178.615552,-74.294169,OQbwB,"POLYGON((32.931 69.278, 32.931 29.709, 69.146 29.709, 69.146 69.278, 32.931 69.278))"
127.22585,77.781379,iwkCpNf,POINT(102.253 -34.915)
-33.112614,36.355219,mxfn,POINT(20.579 -41.838)
91.976087,29.949427,vZBQRe,"POLYGON((1.521 -1.814, 1.521 -20.989, -125.715 -20.989, -125.715 -1.814, 1.521 -1.814))"
-158.634326,-40.402166,kVxvWA,POINT(-46.364 -6.579)
34.630863,18.205665,rwCjChG,"LINESTRING(-67.808 52.079, -90.752 20.970)"
134.109822,52.211852,wYyOxTu,"POLYGON((-14.985 68.444, -14.985 -19.995, -126.678 -19.995, -126.678 68.444, -14.985 68.444))"
112.894686,64.624861,ExNP,POINT(-3.559 -29.569)
-65.167668,12.753869,QIOEU,"LINESTRING(43.886 -22.596, 22.068 45.035)"
-29.685261,-20.830185,fRL,POINT(-62.562 -48.776)
133.992455,48.656452,nBHo,"POLYGON((122.192 -55.559, 122.192 -26.460, 80.770 -26.460, 80.770 -55.559, 122.192 -55.559))"
-64.540191,20.290019,Mnknut,"POLYGON((30.438 2.057, 30.438 -62.093, 115.487 -62.093, 115.487 2.057, 30.438 2.057))"
81.794515,-22.535679,jGa,"LINESTRING(91.490 54.367, 1.540 -18.884)"
7.66519,-18.275399,xMXeJa,POINT(-34.787 -11.285)
-28.027121,76.642649,dCYNLMD,POINT(49.330 1.493)
51.333901,78.760106,rPtoR,POINT(-28.068 22.512)
105.207936,35.544227,SEYkBSs,POINT(-1.109 -46.667)
-90.219919,11.823402,RuVDIs,POINT(29.020 54.740)
58.558338,-30.733387,AlsRv,POINT(-113.281 59.332)
171.245839,75.67056,rYqzDAv,POINT(100.305 -27.728)
41.537572,-53.269431,uSvVVW,POINT(157.333 43.340)
81.978661,-79.320615,TstR,POINT(39.724 11.627)
99.291698,-31.924848,pjmKnk,"POLYGON((-56.230 -31.170, -56.230 65.788, 140.628 65.788, 140.628 -31.170, -56.230 -31.170))"
-164.428254,-40.913621,KBHMdB,"LINESTRING(-4.765 -79.278, 66.279 51.881)"
-102.010849,84.840976,yVzsK,POINT(50.973 -43.874)
-160.9495,77.500928,NwI,"POLYGON((124.687 26.554, 124.687 20.252, 95.963 20.252, 95.963 26.554, 124.687 26.554))"
-83.029843,69.181868,CBmBV,"POLYGON((-70.160 82.151, -70.160 41.198, -58.021 41.198, -58.021 82.151, -70.160 82.151))"
